guba_name,postnums,readnum,replynum,post_id,create_time,author_url,content,title,reply_author,reply_author_url,reply_time,reply_content,tag,reply_quote_author,reply_quote_author_url,reply_quote_content,reply_quote_time
螺纹钢吧,24817,4524,9,"news,fshferb,650107884",2017-06-02T09:45:29Z,http://iguba.eastmoney.com/7579094676030132,啥叫供给侧改革：说白了就是不让你生产，可是大家都要吃饭，咋办，垄断然后再涨价呗。用百分之六七十产能赚百分百滴钱，谁有、谁敢有意见？！（去年煤不就是如此吗？去产能去到保供给，闹滴供暖都“差点”出问题，“差点”冻死一半中国人民，我特么也是“沉”醉了。服，领教了。）这是看得见的手造得孽，这特码叫政治，和它比，经济算个啥球玩意哦？！不过这看得见滴手真这么牛逼吗？短时间是有滴，长时间是不行滴。老特么这么举着也累啊，焦炭和煤不也跌下去了吗？这特码就是钢儿子价格坚挺的最好注解。1710、1801甚至1805合约都是留给多头滴。这点都看不明白，这特么才是最大的基本“面”，分析其他滴有意思吗？！技术面，期货贴水这么多、远期合约价低这么多，还特么不知道做多，脑子被门夹了、驴踢了也不至于这么笨吧？！如果非要说个交割点位，这特码“白浅上神”也不知道啊，蒙个3100点之上吧，反正错了就换月去。不过要是满仓搞，那就什么都不要分析了。服不服？！信不信？！算了，不说了，说再多，知行不合一，鸟用也没有。（免责申明：以上观点，纯属自欺，不想欺人，谁特码还不会、不能、不想装回B啊，自己的钱自己玩，玩多了、玩丢了和俺半毛钱关系都没有。）,脑子被门夹了、驴踢了也不至于这么笨吧？！,期海沉浮1,http://iguba.eastmoney.com/1240034945539166,2017-06-14T14:55:12Z,这一语道破天机的帖子怎么能沉了。淡定。,1,,,,
螺纹钢吧,24817,4524,9,"news,fshferb,650107884",2017-06-02T09:45:29Z,http://iguba.eastmoney.com/7579094676030132,啥叫供给侧改革：说白了就是不让你生产，可是大家都要吃饭，咋办，垄断然后再涨价呗。用百分之六七十产能赚百分百滴钱，谁有、谁敢有意见？！（去年煤不就是如此吗？去产能去到保供给，闹滴供暖都“差点”出问题，“差点”冻死一半中国人民，我特么也是“沉”醉了。服，领教了。）这是看得见的手造得孽，这特码叫政治，和它比，经济算个啥球玩意哦？！不过这看得见滴手真这么牛逼吗？短时间是有滴，长时间是不行滴。老特么这么举着也累啊，焦炭和煤不也跌下去了吗？这特码就是钢儿子价格坚挺的最好注解。1710、1801甚至1805合约都是留给多头滴。这点都看不明白，这特么才是最大的基本“面”，分析其他滴有意思吗？！技术面，期货贴水这么多、远期合约价低这么多，还特么不知道做多，脑子被门夹了、驴踢了也不至于这么笨吧？！如果非要说个交割点位，这特码“白浅上神”也不知道啊，蒙个3100点之上吧，反正错了就换月去。不过要是满仓搞，那就什么都不要分析了。服不服？！信不信？！算了，不说了，说再多，知行不合一，鸟用也没有。（免责申明：以上观点，纯属自欺，不想欺人，谁特码还不会、不能、不想装回B啊，自己的钱自己玩，玩多了、玩丢了和俺半毛钱关系都没有。）,脑子被门夹了、驴踢了也不至于这么笨吧？！,ab78,http://iguba.eastmoney.com/3812113134447052,2017-06-14T15:10:20Z,啥也不看，只学郭靖看形意图，红过之后要绿，绿过之后要红，特简单,1,,,,
螺纹钢吧,24817,4524,9,"news,fshferb,650107884",2017-06-02T09:45:29Z,http://iguba.eastmoney.com/7579094676030132,啥叫供给侧改革：说白了就是不让你生产，可是大家都要吃饭，咋办，垄断然后再涨价呗。用百分之六七十产能赚百分百滴钱，谁有、谁敢有意见？！（去年煤不就是如此吗？去产能去到保供给，闹滴供暖都“差点”出问题，“差点”冻死一半中国人民，我特么也是“沉”醉了。服，领教了。）这是看得见的手造得孽，这特码叫政治，和它比，经济算个啥球玩意哦？！不过这看得见滴手真这么牛逼吗？短时间是有滴，长时间是不行滴。老特么这么举着也累啊，焦炭和煤不也跌下去了吗？这特码就是钢儿子价格坚挺的最好注解。1710、1801甚至1805合约都是留给多头滴。这点都看不明白，这特么才是最大的基本“面”，分析其他滴有意思吗？！技术面，期货贴水这么多、远期合约价低这么多，还特么不知道做多，脑子被门夹了、驴踢了也不至于这么笨吧？！如果非要说个交割点位，这特码“白浅上神”也不知道啊，蒙个3100点之上吧，反正错了就换月去。不过要是满仓搞，那就什么都不要分析了。服不服？！信不信？！算了，不说了，说再多，知行不合一，鸟用也没有。（免责申明：以上观点，纯属自欺，不想欺人，谁特码还不会、不能、不想装回B啊，自己的钱自己玩，玩多了、玩丢了和俺半毛钱关系都没有。）,脑子被门夹了、驴踢了也不至于这么笨吧？！,期海悟道,http://iguba.eastmoney.com/7579094676030132,2017-06-15T09:59:47Z,这么好的帖子都沉，呵呵。,1,,,,
螺纹钢吧,24817,4524,9,"news,fshferb,650107884",2017-06-02T09:45:29Z,http://iguba.eastmoney.com/7579094676030132,啥叫供给侧改革：说白了就是不让你生产，可是大家都要吃饭，咋办，垄断然后再涨价呗。用百分之六七十产能赚百分百滴钱，谁有、谁敢有意见？！（去年煤不就是如此吗？去产能去到保供给，闹滴供暖都“差点”出问题，“差点”冻死一半中国人民，我特么也是“沉”醉了。服，领教了。）这是看得见的手造得孽，这特码叫政治，和它比，经济算个啥球玩意哦？！不过这看得见滴手真这么牛逼吗？短时间是有滴，长时间是不行滴。老特么这么举着也累啊，焦炭和煤不也跌下去了吗？这特码就是钢儿子价格坚挺的最好注解。1710、1801甚至1805合约都是留给多头滴。这点都看不明白，这特么才是最大的基本“面”，分析其他滴有意思吗？！技术面，期货贴水这么多、远期合约价低这么多，还特么不知道做多，脑子被门夹了、驴踢了也不至于这么笨吧？！如果非要说个交割点位，这特码“白浅上神”也不知道啊，蒙个3100点之上吧，反正错了就换月去。不过要是满仓搞，那就什么都不要分析了。服不服？！信不信？！算了，不说了，说再多，知行不合一，鸟用也没有。（免责申明：以上观点，纯属自欺，不想欺人，谁特码还不会、不能、不想装回B啊，自己的钱自己玩，玩多了、玩丢了和俺半毛钱关系都没有。）,脑子被门夹了、驴踢了也不至于这么笨吧？！,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-15T10:07:40Z,"<img src=""""http://gbres.dfcfw.com/face/emot/emot19.png"""" title=""""赞"""">",1,,,,
螺纹钢吧,24817,1465,2,"news,fshferb,652706870",2017-06-08T14:05:39Z,http://iguba.eastmoney.com/9345014006834498,,这些水军着实厉害！,来抽一口,http://iguba.eastmoney.com/9345014006834498,2017-06-08T21:28:59Z,"这些水军着实厉害！<br><img src=""""http://gbres.dfcfw.com/face/emot/emot02.png"""" title=""""大笑"""">",1,,,,
螺纹钢吧,24817,1465,2,"news,fshferb,652706870",2017-06-08T14:05:39Z,http://iguba.eastmoney.com/9345014006834498,,这些水军着实厉害！,三轮车滴滴嗒,http://iguba.eastmoney.com/2313144918250638,2017-06-08T21:44:15Z,"开玩笑，现在都是组团忽悠<img src=""""http://gbres.dfcfw.com/face/emot/emot03.png"""" title=""""鼓掌"""">",1,,,,
螺纹钢吧,24817,1085,2,"news,fshferb,653076016",2017-06-09T11:01:21Z,http://iguba.eastmoney.com/4011094337287644,突破啦,突破啦,寒冰_赫剌克勒斯,http://iguba.eastmoney.com/9464034938814596,2017-06-09T11:02:51Z,选择向上了,1,,,,
螺纹钢吧,24817,1085,2,"news,fshferb,653076016",2017-06-09T11:01:21Z,http://iguba.eastmoney.com/4011094337287644,突破啦,突破啦,我就打打酱油,http://iguba.eastmoney.com/7939094280247032,2017-06-09T11:07:21Z,站稳3000点的话，就是真正的突破了，现在还没走完。,1,,,,
螺纹钢吧,24817,1006,1,"news,fshferb,653331570",2017-06-09T21:29:32Z,http://iguba.eastmoney.com/6228094878183224,,平仓多单部分等机会,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-09T21:32:20Z,"<img src=""""http://gbres.dfcfw.com/face/emot/emot19.png"""" title=""""赞"""">",1,,,,
螺纹钢吧,24817,1644,3,"news,fshferb,654004771",2017-06-12T10:54:30Z,http://iguba.eastmoney.com/6228094878183224,,消灭个别顽固分子,地域风暴,http://iguba.eastmoney.com/1549094289026006,2017-06-12T10:55:59Z,不要做永安的对手盘,1,,,,
螺纹钢吧,24817,1644,3,"news,fshferb,654004771",2017-06-12T10:54:30Z,http://iguba.eastmoney.com/6228094878183224,,消灭个别顽固分子,项羽在世,http://iguba.eastmoney.com/9874064923862554,2017-06-12T11:36:58Z,我就是要消灭永安,1,,,,
螺纹钢吧,24817,1644,3,"news,fshferb,654004771",2017-06-12T10:54:30Z,http://iguba.eastmoney.com/6228094878183224,,消灭个别顽固分子,股友Wc9pSr,http://iguba.eastmoney.com/8220044954135390,2017-06-12T12:48:19Z,好了，你还消灭永安，不要弄到最后，自己永远安息了啊，嗨,1,,,,
螺纹钢吧,24817,1153,1,"news,fshferb,654016504",2017-06-12T11:13:10Z,http://iguba.eastmoney.com/6228094878183224,,空头鸡鸡割了下韭菜,项羽在世,http://iguba.eastmoney.com/9874064923862554,2017-06-12T11:33:42Z,"你的鸡鸡首先保护好了<img src=""""http://gbres.dfcfw.com/face/emot/emot11.png"""" title=""""胜利"""">",1,,,,
螺纹钢吧,24817,1396,4,"news,fshferb,654471339",2017-06-13T09:27:47Z,http://iguba.eastmoney.com/6228094878183224,,元芳，你怎么看？,股友Wc9pSr,http://iguba.eastmoney.com/8220044954135390,2017-06-13T09:33:37Z,元芳已爆仓，死了,1,,,,
螺纹钢吧,24817,1396,4,"news,fshferb,654471339",2017-06-13T09:27:47Z,http://iguba.eastmoney.com/6228094878183224,,元芳，你怎么看？,查杀110,http://iguba.eastmoney.com/9767044881540294,2017-06-13T09:35:10Z,"昨晚买多，今天割肉<img src=""""http://gbres.dfcfw.com/face/emot/emot06.png"""" title=""""哭"""">",1,,,,
螺纹钢吧,24817,1396,4,"news,fshferb,654471339",2017-06-13T09:27:47Z,http://iguba.eastmoney.com/6228094878183224,,元芳，你怎么看？,查杀110,http://iguba.eastmoney.com/9767044881540294,2017-06-13T09:43:12Z,熊起来了，要吃人,1,,,,
螺纹钢吧,24817,1396,4,"news,fshferb,654471339",2017-06-13T09:27:47Z,http://iguba.eastmoney.com/6228094878183224,,元芳，你怎么看？,Qi200,http://iguba.eastmoney.com/5224013243397560,2017-06-13T09:54:00Z,2850指日可待,1,,,,
螺纹钢吧,24817,1725,2,"news,fshferb,654534420",2017-06-13T11:19:23Z,http://iguba.eastmoney.com/2892094504064070,,不然今天就是要破200块,咖啡豆1212,http://iguba.eastmoney.com/7626124816420412,2017-06-13T11:23:28Z,确实高手,1,,,,
螺纹钢吧,24817,1725,2,"news,fshferb,654534420",2017-06-13T11:19:23Z,http://iguba.eastmoney.com/2892094504064070,,不然今天就是要破200块,越跌越买585858,http://iguba.eastmoney.com/2983094311893738,2017-06-13T13:32:59Z,根据，,1,,,,
螺纹钢吧,24817,1154,1,"news,fshferb,654811854",2017-06-13T21:05:43Z,http://iguba.eastmoney.com/5872023853799804,做多拉,做多拉,鲜果456789,http://iguba.eastmoney.com/6608094525062026,2017-06-13T21:17:26Z,2990为界，上面看多，下面不看多,1,,,,
螺纹钢吧,24817,1217,3,"news,fshferb,654835783",2017-06-13T21:59:52Z,http://iguba.eastmoney.com/8570094300636232,,动煤反抽，螺纹跟一跟,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-13T22:09:35Z,目标2979,1,,,,
螺纹钢吧,24817,1217,3,"news,fshferb,654835783",2017-06-13T21:59:52Z,http://iguba.eastmoney.com/8570094300636232,,动煤反抽，螺纹跟一跟,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-13T22:13:02Z,"平多<img src=""""http://gbres.dfcfw.com/face/emot/emot01.png"""" title=""""微笑"""">",1,,,,
螺纹钢吧,24817,1217,3,"news,fshferb,654835783",2017-06-13T21:59:52Z,http://iguba.eastmoney.com/8570094300636232,,动煤反抽，螺纹跟一跟,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-13T22:22:07Z,"休息<img src=""""http://gbres.dfcfw.com/face/emot/emot11.png"""" title=""""胜利"""">",1,,,,
螺纹钢吧,24817,1037,1,"news,fshferb,654954909",2017-06-14T08:36:42Z,http://iguba.eastmoney.com/6228094878183224,,今天再割下韭菜如何？,星辰大海29,http://iguba.eastmoney.com/2135024965509988,2017-06-14T08:36:50Z,大涨割吗,1,,,,
螺纹钢吧,24817,1234,1,"news,fshferb,655176517",2017-06-14T14:56:31Z,http://iguba.eastmoney.com/6228094878183224,,多单暂离场你们赚吧,三轮车滴滴嗒,http://iguba.eastmoney.com/2313144918250638,2017-06-14T15:04:06Z,调整不大,1,,,,
螺纹钢吧,24817,3862,3,"news,fshferb,655396125",2017-06-14T22:09:54Z,http://iguba.eastmoney.com/9925084945440784,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除1外后面都是即时的。,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除,变钱魔术,http://iguba.eastmoney.com/9925084945440784,2017-06-14T22:29:05Z,哈哈哈哈，告诉大家个秘密，项羽是我师父,1,,,,
螺纹钢吧,24817,3862,3,"news,fshferb,655396125",2017-06-14T22:09:54Z,http://iguba.eastmoney.com/9925084945440784,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除1外后面都是即时的。,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除,变钱魔术,http://iguba.eastmoney.com/9925084945440784,2017-06-15T10:42:53Z,目前赢利40点，是获利出还是持仓？师父不发言，没有指标了，犹豫中。,1,,,,
螺纹钢吧,24817,3862,3,"news,fshferb,655396125",2017-06-14T22:09:54Z,http://iguba.eastmoney.com/9925084945440784,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除1外后面都是即时的。,感觉吧里的都是亏货，我给大家指点一月，因无法发图，只能文字了。以下为我的实盘，除,变钱魔术,http://iguba.eastmoney.com/9925084945440784,2017-06-16T08:14:27Z,没什么意思，以后不发言了。只想最后对吧友说几句：仼何东西都是有规律的，期货只是人与人斗，是简单的事，只是概率问题，真实存在赚钱的永动机。本人一生好赌但只研究而不赌，本人没去过澳门，但也研究出一种战胜百家乐的方法，纯粹是概率的问题，研究期货和百家乐也就半年时间，因为听朋友输惨后而去研究的。——目前期市以多为主！,1,,,,
螺纹钢吧,24817,1205,1,"news,fshferb,655577173",2017-06-15T10:22:22Z,http://iguba.eastmoney.com/8570094300636232,,过3100前，还得回撤。,华夏瑾瑜,http://iguba.eastmoney.com/4786094476769538,2017-06-15T10:31:57Z,兄好 回撤到哪,1,,,,
螺纹钢吧,24817,2989,5,"news,fshferb,655622603",2017-06-15T11:20:37Z,http://iguba.eastmoney.com/8570094300636232,,小5浪上升已结束,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-15T11:34:09Z,"会继续走5.19吗？<img src=""""http://gbres.dfcfw.com/face/emot/emot26.png"""" title=""""想一下"""">",1,,,,
螺纹钢吧,24817,2989,5,"news,fshferb,655622603",2017-06-15T11:20:37Z,http://iguba.eastmoney.com/8570094300636232,,小5浪上升已结束,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,2017-06-15T13:17:52Z,要跌了,1,,,,
螺纹钢吧,24817,2989,5,"news,fshferb,655622603",2017-06-15T11:20:37Z,http://iguba.eastmoney.com/8570094300636232,,小5浪上升已结束,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-15T13:26:18Z,上有3110压制，下有3080支撑。还是再等等看,1,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,要跌了,2017-06-15T13:17:52Z
螺纹钢吧,24817,2989,5,"news,fshferb,655622603",2017-06-15T11:20:37Z,http://iguba.eastmoney.com/8570094300636232,,小5浪上升已结束,文武火的跌跌,http://iguba.eastmoney.com/5967034867994546,2017-06-15T13:28:26Z,不跌割掉你机吧,1,,,,
螺纹钢吧,24817,2989,5,"news,fshferb,655622603",2017-06-15T11:20:37Z,http://iguba.eastmoney.com/8570094300636232,,小5浪上升已结束,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-15T13:36:12Z,谁告诉你调整一定就得跌？,1,文武火的跌跌,http://iguba.eastmoney.com/5967034867994546,不跌割掉你机吧,2017-06-15T13:28:26Z
螺纹钢吧,24817,1534,4,"news,fshferb,655977274",2017-06-15T21:27:42Z,http://iguba.eastmoney.com/2892094504064070,,要破200了，茅台继续喝,小韭菜芽芽,http://iguba.eastmoney.com/5349104609475132,2017-06-15T21:29:21Z,在这横住在上？,1,,,,
螺纹钢吧,24817,1534,4,"news,fshferb,655977274",2017-06-15T21:27:42Z,http://iguba.eastmoney.com/2892094504064070,,要破200了，茅台继续喝,小韭菜芽芽,http://iguba.eastmoney.com/5349104609475132,2017-06-15T21:29:30Z,厉害,1,,,,
螺纹钢吧,24817,1534,4,"news,fshferb,655977274",2017-06-15T21:27:42Z,http://iguba.eastmoney.com/2892094504064070,,要破200了，茅台继续喝,人生大喜,http://iguba.eastmoney.com/6317044975341358,2017-06-15T21:43:24Z,"<img src=""""http://gbres.dfcfw.com/face/emot/emot09.png"""" title=""""滴汗"""">",1,,,,
螺纹钢吧,24817,1534,4,"news,fshferb,655977274",2017-06-15T21:27:42Z,http://iguba.eastmoney.com/2892094504064070,,要破200了，茅台继续喝,高歌猛进10000,http://iguba.eastmoney.com/2892094504064070,2017-06-15T21:48:26Z,我说的是我今天破200块了,1,,,,
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,注会小邓,http://iguba.eastmoney.com/2419113664778310,2017-06-15T17:02:48Z,"当然还在<img src=""""http://gbres.dfcfw.com/face/emot/emot02.png"""" title=""""大笑"""">",1,,,,
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,Waitingperson,http://iguba.eastmoney.com/3176094470320284,2017-06-15T17:07:37Z,那就好，希望我们永远都是朋友，在期货里一直活下去。,1,注会小邓,http://iguba.eastmoney.com/2419113664778310,"当然还在<img src=""""http://gbres.dfcfw.com/face/emot/emot02.png"""" title=""""大笑"""">",2017-06-15T17:02:48Z
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,笨牛飞天,http://iguba.eastmoney.com/3404114091547208,2017-06-15T20:57:26Z,小伙子旅游回来啦,1,Waitingperson,http://iguba.eastmoney.com/3176094470320284,那就好，希望我们永远都是朋友，在期货里一直活下去。,2017-06-15T17:07:37Z
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,ab78,http://iguba.eastmoney.com/3812113134447052,2017-06-15T21:04:21Z,螺纹咋看,1,,,,
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,注会小邓,http://iguba.eastmoney.com/2419113664778310,2017-06-16T09:06:56Z,"当然 螺纹钢都还不到3500 舍不得离开哦<img src=""""http://gbres.dfcfw.com/face/emot/emot02.png"""" title=""""大笑"""">",1,Waitingperson,http://iguba.eastmoney.com/3176094470320284,那就好，希望我们永远都是朋友，在期货里一直活下去。,2017-06-15T17:07:37Z
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,甬仑小吏,http://iguba.eastmoney.com/7771094482889314,2017-06-16T09:16:22Z,3800有戏吗,1,注会小邓,http://iguba.eastmoney.com/2419113664778310,"当然 螺纹钢都还不到3500 舍不得离开哦<img src=""""http://gbres.dfcfw.com/face/emot/emot02.png"""" title=""""大笑"""">",2017-06-16T09:06:56Z
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,永安爆你,http://iguba.eastmoney.com/7147094236359958,2017-06-16T09:28:31Z,两情若是久长时，又岂在朝朝暮暮。,1,,,,
螺纹钢吧,24817,2724,8,"news,fshferb,655830553",2017-06-15T16:38:57Z,http://iguba.eastmoney.com/3176094470320284,,啊哈，小邓哥在吗,注会小邓,http://iguba.eastmoney.com/2419113664778310,2017-06-16T10:04:50Z,3800？我希望它能够到3800,1,甬仑小吏,http://iguba.eastmoney.com/7771094482889314,3800有戏吗,2017-06-16T09:16:22Z
螺纹钢吧,24817,2743,5,"news,fshferb,656155806",2017-06-16T10:02:39Z,http://iguba.eastmoney.com/6536044761132092,准备跑,准备跑,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,2017-06-16T10:53:46Z,3146出了,1,,,,
螺纹钢吧,24817,2743,5,"news,fshferb,656155806",2017-06-16T10:02:39Z,http://iguba.eastmoney.com/6536044761132092,准备跑,准备跑,子午线623,http://iguba.eastmoney.com/5202024625430566,2017-06-16T10:54:09Z,再不跑通通奸灭奸灭奸灭。。。。,1,,,,
螺纹钢吧,24817,2743,5,"news,fshferb,656155806",2017-06-16T10:02:39Z,http://iguba.eastmoney.com/6536044761132092,准备跑,准备跑,股友hdqp9w,http://iguba.eastmoney.com/3942094255341608,2017-06-16T11:23:09Z,昨天就说3150到3200没有问题的,1,,,,
螺纹钢吧,24817,2743,5,"news,fshferb,656155806",2017-06-16T10:02:39Z,http://iguba.eastmoney.com/6536044761132092,准备跑,准备跑,押大小,http://iguba.eastmoney.com/6536044761132092,2017-06-17T01:19:54Z,"后悔冲高没出，持仓过周末，总感觉要会调了<img src=""""http://gbres.dfcfw.com/face/emot/emot10.png"""" title=""""拜神"""">",1,,,,
螺纹钢吧,24817,2743,5,"news,fshferb,656155806",2017-06-16T10:02:39Z,http://iguba.eastmoney.com/6536044761132092,准备跑,准备跑,Qi200,http://iguba.eastmoney.com/5224013243397560,2017-06-17T11:33:42Z,持多的后悔，持空的一样也不安心。,1,押大小,http://iguba.eastmoney.com/6536044761132092,"后悔冲高没出，持仓过周末，总感觉要会调了<img src=""""http://gbres.dfcfw.com/face/emot/emot10.png"""" title=""""拜神""""> ",2017-06-17T01:19:54Z
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,荀令君,http://iguba.eastmoney.com/1845024532858662,2017-06-16T15:02:33Z,今日多头大部关口处冲关未果获利了解，未知夜盘能否再杀一个回马枪,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,股友fXUw2t,http://iguba.eastmoney.com/3720044929626244,2017-06-16T15:04:28Z,夜盘高开，暴涨！！,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,股友fXUw2t,http://iguba.eastmoney.com/3720044929626244,2017-06-16T15:06:03Z,夜盘高开暴涨！！,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,开心小说,http://iguba.eastmoney.com/7157094528242220,2017-06-16T15:10:09Z,猜下周一整周行不行？,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,百炼未成刚,http://iguba.eastmoney.com/5676094029088026,2017-06-16T15:20:30Z,乘客遇一车骗子，拼车被骗一万多,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-16T15:25:56Z,主力6月8号开始在培养思维惯性，13号来个疾速下杀。<br>14号夜盘、15日早盘，快速反拉，今日又是老一套。尾盘3080应该有不少人去接多了。,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-16T15:34:35Z,3130-3150这个双重阻力位，5月15号用主升浪才暴力突破，这次还过吗？ 悬,1,,,,
螺纹钢吧,24817,2794,8,"news,fshferb,656332795",2017-06-16T14:55:23Z,http://iguba.eastmoney.com/3812113134447052,？,夜盘竞猜,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,2017-06-16T15:36:09Z,错了是5月19,1,o拾年壹劍o,http://iguba.eastmoney.com/8570094300636232,3130-3150这个双重阻力位，5月15号用主升浪才暴力突破，这次还过吗？ 悬,2017-06-16T15:34:35Z
螺纹钢吧,24817,5910,7,"news,fshferb,656405667",2017-06-16T16:59:58Z,http://iguba.eastmoney.com/8340094258177168,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试错，没意外后面是有多行情的,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试,静待时机0819,http://iguba.eastmoney.com/1371134872365120,2017-06-16T17:15:17Z,从仓位分析，有作用吗？大家都知道他做多，怎办？知道的越多是不是反而迷失自己方向了！？,1,,,,
螺纹钢吧,24817,5910,7,"news,fshferb,656405667",2017-06-16T16:59:58Z,http://iguba.eastmoney.com/8340094258177168,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试错，没意外后面是有多行情的,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试,弑心安神,http://iguba.eastmoney.com/8340094258177168,2017-06-16T17:27:52Z,关键去年到今年的行情，都是永安主导，他的多单都是最凶的，所以只能预计永安代表着大的方向，如果永安多头方向是对的，那么现在就算在震荡几下你跟着空，那风险更大，如果螺纹钢跌下去了，看铁矿石是不是跟着跌那他的跌幅是多大，直接打到起点？去年行情的焦煤焦炭在起点吗？所以我分析应该是暂时还是要向上的，带铁矿石反弹，个人这么认为 ，也可能错的，不要相信任何人，要相信情况 ，昨天看的韩国电影的台词,1,静待时机0819,http://iguba.eastmoney.com/1371134872365120,从仓位分析，有作用吗？大家都知道他做多，怎办？知道的越多是不是反而迷失自己方向了！？,2017-06-16T17:15:17Z
螺纹钢吧,24817,5910,7,"news,fshferb,656405667",2017-06-16T16:59:58Z,http://iguba.eastmoney.com/8340094258177168,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试错，没意外后面是有多行情的,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试,股友Hmsibd,http://iguba.eastmoney.com/4012144876714874,2017-06-16T17:49:33Z,永安会不会被围歼,1,,,,
螺纹钢吧,24817,5910,7,"news,fshferb,656405667",2017-06-16T16:59:58Z,http://iguba.eastmoney.com/8340094258177168,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试错，没意外后面是有多行情的,永安又加仓2万手，多单15万了，整周都在加仓，劝句别开空单，如果要开，仓位低些试,站在风口上z37hmv,http://iguba.eastmoney.com/4632094332256906,2017-06-16T17:52:31Z,永安的多单太多了，谁敢多拉给他抬桥，如果他平掉8万手左右反而可以多开了，那时大家一起多，一家独大没好果子吃，1705的下杀就证明了此点，当时永安也是持有多单25万手，然后一路狂跌,1,,,,
